orientation,h,k,l,thickness_A,I_with_abs,I_without_abs,L_factor
orientation_1,-7,7,-10,280.0,7.443526212642703e-06,1.0193330674346565e-05,0.7087625235597393
orientation_1,-7,7,-10,300.0,7.796826919764254e-06,1.091962847157596e-05,0.7087625235597393
orientation_1,-7,7,-10,320.0,8.130453591989439e-06,1.1645476865677974e-05,0.7087625235597393
orientation_1,-7,7,-10,340.0,8.445092619414022e-06,1.2370846049438585e-05,0.7087625235597393
orientation_1,-7,7,-10,360.0,8.741410388661267e-06,1.3095706245236837e-05,0.7087625235597393
orientation_1,-7,7,-10,380.0,9.020053804956665e-06,1.3820027706878965e-05,0.7087625235597393
orientation_1,-7,7,-10,400.0,9.281650801699176e-06,1.4543780721431148e-05,0.7087625235597393
orientation_1,-7,7,-10,420.0,9.52681083780572e-06,1.5266935611050924e-05,0.7087625235597393
orientation_1,-7,7,-10,440.0,9.756125383099453e-06,1.5989462734816318e-05,0.7087625235597393
orientation_1,-7,7,-10,460.0,9.970168392007267e-06,1.6711332490552997e-05,0.7087625235597393
orientation_1,-7,7,-10,480.0,1.016949676582671e-05,1.7432515316658724e-05,0.7087625235597393
orientation_1,-7,7,-10,500.0,1.035465080381684e-05,1.8152981693925405e-05,0.7087625235597393
orientation_1,-7,7,-10,520.0,1.0526154643362718e-05,1.8872702147358022e-05,0.7087625235597393
orientation_1,-7,7,-10,540.0,1.0684516689457797e-05,1.9591647247990846e-05,0.7087625235597393
orientation_1,-7,7,-10,560.0,1.0830230033743769e-05,2.0309787614700535e-05,0.7087625235597393
orientation_1,-7,7,-10,580.0,1.0963772863342255e-05,2.1027093916015895e-05,0.7087625235597393
orientation_1,-7,7,-10,600.0,1.10856088597076e-05,2.1743536871923357e-05,0.7087625235597393
orientation_1,-7,7,-10,620.0,1.11961874055696e-05,2.2459087255672176e-05,0.7087625235597393
orientation_1,-7,7,-10,640.0,1.1295944685513854e-05,2.317371589557105e-05,0.7087625235597393
orientation_1,-7,7,-10,660.0,1.1385302986194587e-05,2.3887393676784605e-05,0.7087625235597393
orientation_1,-7,7,-10,680.0,1.146467176314092e-05,2.4600091543129676e-05,0.7087625235597393
orientation_1,-7,7,-10,700.0,1.1534447818502722e-05,2.5311780498842503e-05,0.7087625235597393
orientation_1,-7,7,-10,720.0,1.159501564461194e-05,2.6022431610400885e-05,0.7087625235597393
orientation_1,-7,7,-10,740.0,1.164674775900948e-05,2.673201600826604e-05,0.7087625235597393
orientation_1,-7,7,-10,760.0,1.1690005031191445e-05,2.7440504888673887e-05,0.7087625235597393
orientation_1,-7,7,-10,780.0,1.1725137001231449e-05,2.8147869515404025e-05,0.7087625235597393
orientation_1,-7,7,-10,800.0,1.1752482190473678e-05,2.8854081221544744e-05,0.7087625235597393
orientation_1,-7,7,-10,820.0,1.1772368404478326e-05,2.9559111411253493e-05,0.7087625235597393
orientation_1,-7,7,-10,840.0,1.1785113028395664e-05,3.0262931561507847e-05,0.7087625235597393
orientation_1,-7,7,-10,860.0,1.1789032677531625e-05,3.096551322388238e-05,0.7087625235597393
orientation_1,-7,7,-10,880.0,1.1790396665210685e-05,3.166682802624359e-05,0.7087625235597393
orientation_1,-7,7,-10,900.0,1.1783520902241453e-05,3.236684767454095e-05,0.7087625235597393
orientation_1,-7,7,-10,920.0,1.1770674537964409e-05,3.306554395451806e-05,0.7087625235597393
orientation_1,-7,7,-10,940.0,1.1752127033197707e-05,3.3762888733446116e-05,0.7087625235597393
orientation_1,-7,7,-10,960.0,1.1728139051806931e-05,3.445885396378569e-05,0.7087625235597393
orientation_1,-7,7,-10,980.0,1.1698962704516004e-05,3.515341167522011e-05,0.7087625235597393
orientation_1,-7,7,-10,1000.0,1.1664841796216684e-05,3.584653399573962e-05,0.7087625235597393
orientation_1,-7,7,-10,1020.0,1.1626012054114919e-05,3.653819313396342e-05,0.7087625235597393
orientation_1,-7,7,-10,1040.0,1.1582701359691829e-05,3.722836139059452e-05,0.7087625235597393
orientation_1,-7,7,-10,1060.0,1.1535129970855102e-05,3.79170111580681e-05,0.7087625235597393
orientation_1,-7,7,-10,1080.0,1.148351073906874e-05,3.8604114922228064e-05,0.7087625235597393
orientation_1,-7,7,-10,1100.0,1.142804932098509e-05,3.928964526425684e-05,0.7087625235597393
orientation_1,-7,7,-10,1120.0,1.1368944384457014e-05,3.997357486199437e-05,0.7087625235597393
orientation_1,-7,7,-10,1140.0,1.130638780942987e-05,4.065587649189994e-05,0.7087625235597393
orientation_1,-7,7,-10,1160.0,1.1240564883499917e-05,4.133652303050076e-05,0.7087625235597393
orientation_1,-7,7,-10,1180.0,1.1171654488641516e-05,4.201548744142338e-05,0.7087625235597393
orientation_1,-7,7,-10,1200.0,1.109982929467877e-05,4.269274280603309e-05,0.7087625235597393
orientation_1,-7,7,-10,1220.0,1.1025255945557796e-05,4.336826234869152e-05,0.7087625235597393
orientation_1,-7,7,-10,1240.0,1.0948095225385534e-05,4.404201940173217e-05,0.7087625235597393
orientation_1,-7,7,-10,1260.0,1.0868502193196118e-05,4.47139872536003e-05,0.7087625235597393
orientation_1,-7,7,-10,1280.0,1.0786626428667586e-05,4.538413946934192e-05,0.7087625235597393
orientation_1,-7,7,-10,1300.0,1.0702612141989526e-05,4.60524496812838e-05,0.7087625235597393
orientation_1,-7,7,-10,1320.0,1.0616598335447101e-05,4.671889159978692e-05,0.7087625235597393
orientation_1,-7,7,-10,1340.0,1.0528718977826187e-05,4.738343910337971e-05,0.7087625235597393
orientation_1,-7,7,-10,1360.0,1.0439103133935617e-05,4.80460661503011e-05,0.7087625235597393
orientation_1,-7,7,-10,1380.0,1.0347874971478559e-05,4.870674610890365e-05,0.7087625235597393
orientation_1,-7,7,-10,1400.0,1.0255155136810044e-05,4.936545772067206e-05,0.7087625235597393
orientation_1,-7,7,-10,1420.0,1.0161056958342661e-05,5.002216598894337e-05,0.7087625235597393
orientation_1,-7,7,-10,1440.0,1.0065692962613064e-05,5.0676853278700986e-05,0.7087625235597393
orientation_1,-7,7,-10,1460.0,9.969169366378992e-06,5.132949177410577e-05,0.7087625235597393
orientation_1,-7,7,-10,1480.0,9.87158879044013e-06,5.19800561285531e-05,0.7087625235597393
orientation_1,-7,7,-10,1500.0,9.773050177670397e-06,5.2628522617187975e-05,0.7087625235597393
orientation_1,-7,7,-10,1520.0,9.673647598960978e-06,5.327486192760363e-05,0.7087625235597393
orientation_1,-7,7,-10,1540.0,9.573472966770938e-06,5.3919053404986843e-05,0.7087625235597393
orientation_1,-7,7,-10,1560.0,9.472613961896265e-06,5.4561073203648704e-05,0.7087625235597393
orientation_1,-7,7,-10,1580.0,9.37115344029708e-06,5.5200889651739254e-05,0.7087625235597393
orientation_1,-7,7,-10,1600.0,9.268889025348974e-06,5.583673795496021e-05,0.7087625235597393
orientation_1,-7,7,-10,1620.0,9.166750444535601e-06,5.6473833237227886e-05,0.7087625235597393
orientation_1,-7,7,-10,1640.0,9.063959203208997e-06,5.7106909419146195e-05,0.7087625235597393
orientation_1,-7,7,-10,1660.0,8.96087067456405e-06,5.773768949594829e-05,0.7087625235597393
orientation_1,-7,7,-10,1680.0,8.85755313466332e-06,5.8366150103474995e-05,0.7087625235597393
orientation_1,-7,7,-10,1700.0,8.754071642649647e-06,5.8992265757144644e-05,0.7087625235597393
orientation_1,-7,7,-10,1720.0,8.650489209364665e-06,5.9616016159045395e-05,0.7087625235597393
orientation_1,-7,7,-10,1740.0,8.546865204008568e-06,6.023737467148295e-05,0.7087625235597393
orientation_1,-7,7,-10,1760.0,8.443263008505207e-06,6.085636338006145e-05,0.7087625235597393
orientation_1,-7,7,-10,1780.0,8.339738444515023e-06,6.147297070792461e-05,0.7087625235597393
orientation_1,-7,7,-10,1800.0,8.236441850773765e-06,6.208793409975549e-05,0.7087625235597393
orientation_1,-7,7,-10,1820.0,8.133061576404123e-06,6.26984340648189e-05,0.7087625235597393
orientation_1,-7,7,-10,1840.0,8.03003917355651e-06,6.33074901266041e-05,0.7087625235597393
orientation_1,-7,7,-10,1860.0,7.927279292990232e-06,6.39139926087138e-05,0.7087625235597393
orientation_1,-7,7,-10,1880.0,7.82483413264824e-06,6.451799313152014e-05,0.7087625235597393
orientation_1,-7,7,-10,1900.0,7.722735844054626e-06,6.511939497492338e-05,0.7087625235597393
orientation_1,-7,7,-10,1920.0,7.621025641010616e-06,6.571819246632396e-05,0.7087625235597393
orientation_1,-7,7,-10,1940.0,7.5198107118520465e-06,6.631499567091703e-05,0.7087625235597393
orientation_1,-7,7,-10,1960.0,7.418897358878985e-06,6.690770709768534e-05,0.7087625235597393
orientation_1,-7,7,-10,1980.0,7.318596129055996e-06,6.749882480979267e-05,0.7087625235597393
orientation_1,-7,7,-10,2000.0,7.218796944637386e-06,6.808702895903757e-05,0.7087625235597393
orientation_1,-7,7,-10,2020.0,7.1195542623766415e-06,6.867252356308271e-05,0.7087625235597393
orientation_1,-7,7,-10,2040.0,7.020984688772435e-06,6.925617843624615e-05,0.7087625235597393
orientation_1,-7,7,-10,2060.0,6.922854212393369e-06,6.983533020681622e-05,0.7087625235597393
orientation_1,-7,7,-10,2080.0,6.825446053582117e-06,7.041256867484184e-05,0.7087625235597393
orientation_1,-7,7,-10,2100.0,6.728662605176736e-06,7.09866147675182e-05,0.7087625235597393
orientation_1,-7,7,-10,2120.0,6.632647851277313e-06,7.155876856028411e-05,0.7087625235597393
orientation_1,-7,7,-10,2140.0,6.537289921858631e-06,7.212756193266432e-05,0.7087625235597393
orientation_1,-7,7,-10,2160.0,6.442661054723135e-06,7.269354587522712e-05,0.7087625235597393
orientation_1,-7,7,-10,2180.0,6.348780989623127e-06,7.325671754647266e-05,0.7087625235597393
orientation_1,-7,7,-10,2200.0,6.255652999458178e-06,7.38168892300796e-05,0.7087625235597393
orientation_1,-7,7,-10,2220.0,6.163307666584715e-06,7.437420987794969e-05,0.7087625235597393
orientation_1,-7,7,-10,2240.0,6.071732304218463e-06,7.492831402802789e-05,0.7087625235597393
orientation_1,-7,7,-10,2260.0,5.981050246330565e-06,7.548058445976702e-05,0.7087625235597393
orientation_1,-7,7,-10,2280.0,5.891037454826289e-06,7.602793386066978e-05,0.7087625235597393
orientation_1,-7,7,-10,2300.0,5.801986898663974e-06,7.65740102561808e-05,0.7087625235597393
orientation_1,-7,7,-10,2320.0,5.713734875646968e-06,7.711649560012269e-05,0.7087625235597393
orientation_1,-7,7,-10,2340.0,5.626335145278403e-06,7.765596288333599e-05,0.7087625235597393
orientation_1,-7,7,-10,2360.0,5.539796509135808e-06,7.819238268048139e-05,0.7087625235597393
orientation_1,-7,7,-10,2380.0,5.4541156221839215e-06,7.87255621564837e-05,0.7087625235597393
orientation_1,-7,7,-10,2400.0,5.369370838770391e-06,7.925654571013141e-05,0.7087625235597393
orientation_1,-7,7,-10,2420.0,5.285409715498968e-06,7.978289723454732e-05,0.7087625235597393
orientation_1,-7,7,-10,2440.0,5.199484809550194e-06,8.03072951939845e-05,0.7087625235597393
orientation_1,-7,7,-10,2460.0,5.120292171145498e-06,8.082824728930398e-05,0.7087625235597393
orientation_1,-7,7,-10,2480.0,5.039069444270701e-06,8.134604866056073e-05,0.7087625235597393
orientation_1,-7,7,-10,2500.0,4.958840803322122e-06,8.186224521811632e-05,0.7087625235597393
orientation_1,-7,-1,-2,100.0,0.00010341064048070335,0.00011556104411396622,1.3980913633459024
orientation_1,-7,-1,-2,120.0,0.00012124780113043712,0.00013853782432093512,1.3980913633459024
orientation_1,-7,-1,-2,140.0,0.00013817281005237876,0.00016142268904426337,1.3980913633459024
orientation_1,-7,-1,-2,160.0,0.00015420638384294245,0.00018420055062599963,1.3980913633459024
orientation_1,-7,-1,-2,180.0,0.0001693693910457751,0.00020685642793433876,1.3980913633459024
orientation_1,-7,-1,-2,200.0,0.00018368282248029262,0.00022937546120870546,1.3980913633459024
orientation_1,-7,-1,-2,220.0,0.0001971677624908364,0.0002517429267860078,1.3980913633459024
orientation_1,-7,-1,-2,240.0,0.00020984536111610347,0.000273944251685107,1.3980913633459024
orientation_1,-7,-1,-2,260.0,0.00022173680717798517,0.00029596502802561295,1.3980913633459024
orientation_1,-7,-1,-2,280.0,0.00023286330229440406,0.00031779102726660645,1.3980913633459024
orientation_1,-7,-1,-2,300.0,0.00024324603581950486,0.0003394082142464119,1.3980913633459024
orientation_1,-7,-1,-2,320.0,0.0002529061607093819,0.00036080276101070006,1.3980913633459024
orientation_1,-7,-1,-2,340.0,0.000261864770316419,0.0003819610604099046,1.3980913633459024
orientation_1,-7,-1,-2,360.0,0.00027014287610818683,0.0004028697394551897,1.3980913633459024
orientation_1,-7,-1,-2,380.0,0.0002777613863079623,0.0004235156724136722,1.3980913633459024
orientation_1,-7,-1,-2,400.0,0.00028474108545463304,0.0004438859936321351,1.3980913633459024
orientation_1,-7,-1,-2,420.0,0.0002911026148741572,0.0004639681100742722,1.3980913633459024
orientation_1,-7,-1,-2,440.0,0.0002968664540575454,0.0004837497135555254,1.3980913633459024
orientation_1,-7,-1,-2,460.0,0.00030205290293641805,0.0005032187926655884,1.3980913633459024
orientation_1,-7,-1,-2,480.0,0.00030668206504844733,0.0005223636443634775,1.3980913633459024
orientation_1,-7,-1,-2,500.0,0.0003107738315814995,0.0005411728852321665,1.3980913633459024
orientation_1,-7,-1,-2,520.0,0.00031434786628683125,0.0005596354623823024,1.3980913633459024
orientation_1,-7,-1,-2,540.0,0.00031742359124959534,0.0005777406639919958,1.3980913633459024
orientation_1,-7,-1,-2,560.0,0.000320020173502675,0.0005954781294708054,1.3980913633459024
orientation_1,-7,-1,-2,580.0,0.00032215651247238266,0.0006128378592386885,1.3980913633459024
orientation_1,-7,-1,-2,600.0,0.0003238512282412035,0.0006298102241074734,1.3980913633459024
orientation_1,-7,-1,-2,620.0,0.0003251226506130432,0.0006463859742559067,1.3980913633459024
orientation_1,-7,-1,-2,640.0,0.0003259888089637836,0.0006625562477884894,1.3980913633459024
orientation_1,-7,-1,-2,660.0,0.00032646742286596185,0.0006783125788694321,1.3980913633459024
orientation_1,-7,-1,-2,680.0,0.0003265758934643639,0.0006936469054212462,1.3980913633459024
orientation_1,-7,-1,-2,700.0,0.0003263312955927469,0.0007085515763819552,1.3980913633459024
orientation_1,-7,-1,-2,720.0,0.0003257503706077819,0.0007230193585136603,1.3980913633459024
orientation_1,-7,-1,-2,740.0,0.00032484951992763474,0.0007370434427519728,1.3980913633459024
orientation_1,-7,-1,-2,760.0,0.0003236447992537944,0.0007506174500935165,1.3980913633459024
orientation_1,-7,-1,-2,780.0,0.0003221519134590917,0.0007637354370140901,1.3980913633459024
orientation_1,-7,-1,-2,800.0,0.00032038621212317415,0.0007763919004112011,1.3980913633459024
orientation_1,-7,-1,-2,820.0,0.0003183626856954442,0.0007885817820667725,1.3980913633459024
orientation_1,-7,-1,-2,840.0,0.00031609596226854394,0.0008003004726262507,1.3980913633459024
orientation_1,-7,-1,-2,860.0,0.00031360030494099566,0.0008115438150892209,1.3980913633459024
orientation_1,-7,-1,-2,880.0,0.0003108896097499838,0.0008223081078076131,1.3980913633459024
orientation_1,-7,-1,-2,900.0,0.0003079774041565232,0.0008325901069917815,1.3980913633459024
orientation_1,-7,-1,-2,920.0,0.0003048768460614821,0.0008423870287192823,1.3980913633459024
orientation_1,-7,-1,-2,940.0,0.00030160072333386634,0.0008516965504455103,1.3980913633459024
orientation_1,-7,-1,-2,960.0,0.0002981614538320703,0.0008605168120160589,1.3980913633459024
orientation_1,-7,-1,-2,980.0,0.0002945710858986613,0.0008688464161799568,1.3980913633459024
orientation_1,-7,-1,-2,1000.0,0.00029084129930814605,0.0008766844286035113,1.3980913633459024
orientation_1,-7,-1,-2,1020.0,0.0002869834066508011,0.0008840303773860088,1.3980913633459024
orientation_1,-7,-1,-2,1040.0,0.00028300835513075836,0.0008908842520774152,1.3980913633459024
orientation_1,-7,-1,-2,1060.0,0.0002789267287531792,0.0008972465021727721,1.3980913633459024
orientation_1,-7,-1,-2,1080.0,0.00027474875094218046,0.0009031180352934193,1.3980913633459024
orientation_1,-7,-1,-2,1100.0,0.0002704842873828748,0.0009085002144243663,1.3980913633459024
orientation_1,-7,-1,-2,1120.0,0.00026614284938433926,0.0009133948552689638,1.3980913633459024
orientation_1,-7,-1,-2,1140.0,0.0002617335974338435,0.0009178042226776192,1.3980913633459024
orientation_1,-7,-1,-2,1160.0,0.0002572653451025577,0.000921731026761941,1.3980913633459024
orientation_1,-7,-1,-2,1180.0,0.0002527465631119012,0.0009251784180471373,1.3980913633459024
orientation_1,-7,-1,-2,1200.0,0.0002481853840495845,0.00092814998357875,1.3980913633459024
orientation_1,-7,-1,-2,1220.0,0.00024358960725314206,0.0009306497438450369,1.3980913633459024
orientation_1,-7,-1,-2,1240.0,0.00023896670339790927,0.0009326821382826787,1.3980913633459024
orientation_1,-7,-1,-2,1260.0,0.0002343238185879774,0.0009342520293652175,1.3980913633459024
orientation_1,-7,-1,-2,1280.0,0.00022966778214244404,0.0009353646909347264,1.3980913633459024
orientation_1,-7,-1,-2,1300.0,0.00022500511042534464,0.0009360258015787703,1.3980913633459024
orientation_1,-7,-1,-2,1320.0,0.0002203420131468502,0.0009362414379849995,1.3980913633459024
orientation_1,-7,-1,-2,1340.0,0.0002156843989336827,0.0009360180656260845,1.3980913633459024
orientation_1,-7,-1,-2,1360.0,0.0002110378817411816,0.0009353625321194827,1.3980913633459024
orientation_1,-7,-1,-2,1380.0,0.00020640778181952481,0.0009342820337300071,1.3980913633459024
orientation_1,-7,-1,-2,1400.0,0.00020179917232777218,0.0009327842243432197,1.3980913633459024
orientation_1,-7,-1,-2,1420.0,0.00019721675814437053,0.0009308769703472991,1.3980913633459024
orientation_1,-7,-1,-2,1440.0,0.0001926650887367694,0.0009285685788180494,1.3980913633459024
orientation_1,-7,-1,-2,1460.0,0.00018814838253695924,0.0009258676653830477,1.3980913633459024
orientation_1,-7,-1,-2,1480.0,0.0001836706170536322,0.0009227831682057747,1.3980913633459024
orientation_1,-7,-1,-2,1500.0,0.0001792355221669366,0.0009193243352810164,1.3980913633459024
orientation_1,-7,-1,-2,1520.0,0.00017484657784259684,0.0009155007361849856,1.3980913633459024
orientation_1,-7,-1,-2,1540.0,0.00017050703808918822,0.0009113222010968667,1.3980913633459024
orientation_1,-7,-1,-2,1560.0,0.00016621993268198313,0.0009067989302692295,1.3980913633459024
orientation_1,-7,-1,-2,1580.0,0.00016198801962379048,0.0009019410874272702,1.3980913633459024
orientation_1,-7,-1,-2,1600.0,0.00015781234029386734,0.0008967551512184343,1.3980913633459024
orientation_1,-7,-1,-2,1620.0,0.00015369998628304504,0.0008912651100019198,1.3980913633459024
orientation_1,-7,-1,-2,1640.0,0.0001496483926225698,0.0008854688985118524,1.3980913633459024
orientation_1,-7,-1,-2,1660.0,0.00014566111020935282,0.0008793822425095264,1.3980913633459024
orientation_1,-7,-1,-2,1680.0,0.0001417399220892879,0.0008730166719720675,1.3980913633459024
orientation_1,-7,-1,-2,1700.0,0.00013788644225638387,0.000866383998987951,1.3980913633459024
orientation_1,-7,-1,-2,1720.0,0.00013410205863566497,0.0008594958668835817,1.3980913633459024
orientation_1,-7,-1,-2,1740.0,0.00013038806442763667,0.00085236459612575,1.3980913633459024
orientation_1,-7,-1,-2,1760.0,0.00012674573476882504,0.0008450037481764934,1.3980913633459024
orientation_1,-7,-1,-2,1780.0,0.00012317602754868267,0.0008374259317008224,1.3980913633459024
orientation_1,-7,-1,-2,1800.0,0.00011967849259658191,0.0008296341936603269,1.3980913633459024
orientation_1,-7,-1,-2,1820.0,0.00011625539968034098,0.0008216534163671054,1.3980913633459024
orientation_1,-7,-1,-2,1840.0,0.00011290664372788349,0.0008134916731812436,1.3980913633459024
orientation_1,-7,-1,-2,1860.0,0.00010963248382770684,0.0008051607749121033,1.3980913633459024
orientation_1,-7,-1,-2,1880.0,0.00010643351053823844,0.0007966763740639274,1.3980913633459024
